% Model:              Paper2_optimized_designs.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 13 2025, 11:07
% Dimension:          1
% Nodes:              1011
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(acpr.p_t)
0.010448311640247253      1.098438984300213
0.010475302961479215      1.097808696268697
0.010557378717588786      1.0958666883506663
0.010707275737154163      1.092347652973605
0.01076576434387911       1.0909467900240282
0.010939248512829111      1.086641261666475
0.011088251023610895      1.0828725893563642
0.011185679807343078      1.0803209431766323
0.011361054173527375      1.0756705124737282
0.011458076495748142      1.073008597944106
0.01157891875864469       1.0696861470036432
0.011713918623509366      1.0658296496481199
0.011766459973425396      1.064340874253285
0.011910728448903632      1.0600982455437054
0.01195400118820611       1.0588307525633842
0.011975642711473378      1.0581714343455226
0.012194525447105697      1.0515418958297886
0.01232697309658854       1.0473496678404237
0.012435049706005279      1.0439479976548567
0.012669649066818313      1.036244106855628
0.012675573964904874      1.0360501568803029
0.012678303481703707      1.0359570841377632
0.012913511358977302      1.0279792487801085
0.01303142868395896       1.0238130550382247
0.013159285146039541      1.0193273248356232
0.013389687504502527      1.0108828343226106
0.013405058933101777      1.010323257625666
0.013438644683156427      1.0090479852830583
0.013641639011369402      1.001377739675937
0.013741157480231109      0.9974792424681964
0.013876763882218146      0.9921786153939149
0.014026428400652678      0.9861133333679386
0.014114734939157318      0.9825149085850247
0.014346635494479648      0.9727871224714324
0.014422850647226357      0.9695354635084334
0.014666842588306618      0.9588332318399524
0.014730966355295395      0.9559746477538997
0.014987049682133581      0.9442516614734983
0.015039082063364441      0.9418324613214231
0.01521794050309419       0.9333375905026853
0.015362347776240334      0.926288712403831
0.015423208974916218      0.9233184767826866
0.01546784008923574       0.9210555109988319
0.01567848437836209       0.9104841026860997
0.01594431107349698       0.8965491384920228
0.015947653592791735      0.8963753354206725
0.015951993658453092      0.8961399615188556
0.016216822807221372      0.8818699766323148
0.016335090268250058      0.8752405456968563
0.016440015868367647      0.8693884367657
0.016611375915574687      0.8594755931502497
0.01666320892951392       0.8564917028010824
0.016881106942819808      0.8434959329948244
0.0168864019906602        0.843181679419197
0.016887661562899316      0.8431043130474948
0.017203461573231115      0.8236123083832603
0.017251963075751334      0.820547888799634
0.017476083906524185      0.8061135832676389
0.017507043597783958      0.8040852263597522
0.01774870623981725       0.7879570896930544
0.017762124119816577      0.7870466843465269
0.01795723737146342       0.7735697565745152
0.018017204641849204      0.7694390604006915
0.018025270503080813      0.768866288278806
0.01829118914328842       0.749886719961099
0.018558483539319905      0.7299436237727863
0.01856407151661586       0.7295275409845763
0.018571451542945008      0.7289569115770308
0.018792919805271854      0.7120037204702595
0.018960610212658092      0.6986875088004868
0.019021768093927853      0.6938625758329342
0.01909844991489279       0.6875479448521491
0.019319529854318163      0.6694621544426778
0.01960264994487968       0.6452077086564874
0.0196154592864967        0.6441221581675239
0.01963206360299284       0.6426503890334514
0.019875957723759736      0.6211169584380503
0.020064108986234855      0.6037729800006588
0.020136456161022775      0.597196721582061
0.020185275651162533      0.5925893096629999
0.020414541055161602      0.5708607589997392
0.02049666576674593       0.5627645124310217
0.020746755653697716      0.5379447717468547
0.02088230751929697       0.5240089602399431
0.021101655403389662      0.501320652736097
0.02126794927184801       0.48352721631942
0.021456555153081612      0.4632280822998258
0.021634233662323334      0.44344500121945035
0.021818790154573994      0.4227669264347683
0.021981988876825592      0.40373244256641194
0.022177660804507525      0.38093352694765253
0.02237800400517046       0.3567265694899532
0.02253377287254983       0.33806445475210734
0.02277401913351533       0.3082456010174185
0.022889884940592145      0.29398288290606234
0.023206436271123176      0.25359064855772595
0.0232785420657204        0.24454191160279676
0.02365390876622174       0.19584507438190546
0.023666128080980644      0.1942862555620474
0.023689730921568113      0.1911946298733482
0.02402346231811387       0.14749239229936334
0.024196236818039382      0.12427744513386335
0.024380796555247095      0.09989265704416493
0.024744624220141648      0.0506786713170652
0.02480996945435548       0.042009677532490755
0.02503920220095895       0.011120255323481425
0.02523914235346387       -0.01584088188940165
0.025296137421959842      -0.023645380363580652
0.025668315252572262      -0.07364006114824585
0.025847650623778036      -0.0981044408600831
0.026028166502140695      -0.12241256237501219
0.026200708881205643      -0.14557028464454091
0.026420753697156348      -0.175487148689848
0.026754193729231837      -0.2203166482048115
0.02695807010230631       -0.24786671439024024
0.027307678577258028      -0.29458092641256517
0.027495386507456268      -0.31979093133726455
0.02786116342528422       -0.36836311926780074
0.02803270291260623       -0.39125979953092144
0.02824728161210916       -0.4196709468586699
0.028518497385289922      -0.4554517201373154
0.028552580418154973      -0.45996966691067126
0.028661969881917944      -0.474340644232192
0.02899396252712144       -0.5179565685830073
0.02909740316800386       -0.531423870976502
0.029435344636087907      -0.5754929369554975
0.0296763089507178        -0.6066307769873122
0.02987672674505438       -0.6325713916626154
0.030122079441695572      -0.664043218837086
0.030321905221803738      -0.6896983783043468
0.030497351839371852      -0.7120299741389727
0.030772834455737058      -0.7471016348225952
0.03099587739912454       -0.7752310333783359
0.031227504259655117      -0.8044222347095886
0.031494402958877225      -0.8377401248665478
0.03168217406357318       -0.8611634047981069
0.032017265487715746      -0.9025837695558092
0.03208524282724719       -0.9109813782633889
0.032288958106474         -0.9359167277957519
0.032488311590921186      -0.9603340462532437
0.032554833451973894      -0.9684064778032282
0.032895789453207196      -1.0097160942525096
0.033026956601306605      -1.0254620989016714
0.033304138817928534      -1.058671554498006
0.03348668695635588       -1.0803340761572846
0.033734052350064624      -1.1096198887055668
0.033928796270293604      -1.1324319105829095
0.03416396588220071       -1.1599143049741456
0.03437090558423133       -1.183838535045844
0.03456631584059624       -1.2063893816157703
0.034800291037727776      -1.233094047795488
0.0349430843317224        -1.249379293528384
0.03525822274520751       -1.284903171991844
0.03527536512917014       -1.2868364573798765
0.03528462173243009       -1.2878675798749537
0.03560764592661788       -1.3238434374923416
0.03579632865401435       -1.3445961054506648
0.03593992672406563       -1.3603870036185144
0.036205857237017545      -1.3892620148352917
0.03627667062026465       -1.396951000190009
0.036316508619972425      -1.4012162868218467
0.03658191502314825       -1.4296713212762482
0.03675482180593488       -1.4479314527876728
0.03688889133130486       -1.4621214667376445
0.037193134991897345      -1.4938341348058009
0.03719586763946147       -1.4941196100044467
0.03720225471120205       -1.494776597528157
0.03750284394761809       -1.5257003699992433
0.037612655714358026      -1.5368122002469866
0.03777231054579364       -1.5530107665634953
0.03798691980540292       -1.5743878256750679
0.03804538875005162       -1.5802297102945848
0.03826127632785831       -1.601394544690902
0.03833259604127595       -1.6083895159403656
0.038351911596244626      -1.6102476940540937
0.038619803332500285      -1.6361314492527006
0.038706413466133543      -1.6443237611530468
0.038869076792694246      -1.6597743444306579
0.03903197443429788       -1.6748853072491487
0.03911835025288821       -1.682932096976228
0.03935753540246223       -1.7046832871719695
0.039368047006089604      -1.7056438408214225
0.03942368151130091       -1.7105977300547972
0.03962777967165679       -1.7287881417447748
0.03966488374621719       -1.7320116470250124
0.0398574072160326        -1.748837337501429
0.039962012315264576      -1.7576977931642523
0.040087034760408424      -1.7683524554115082
0.04025914088431197       -1.7825564299782228
0.04031666230478425       -1.7873334954750113
0.04051234085331482       -1.8030575960550657
0.04054686619659723       -1.8058417592883258
0.040556823596808365      -1.8066155964971435
0.0407646242035171        -1.82287074929242
0.04082625953038212       -1.8275251597789728
0.040983309818039965      -1.8393932196747014
0.04109569546395586       -1.8475815341029374
0.04120199543256284       -1.8553321099035376
0.04136513139752962       -1.866784719469037
0.0414206810470857        -1.8706874199789276
0.04157955860530817       -1.8813989452262667
0.041584598951542345      -1.8817408913633131
0.04158596075912938       -1.8818303079617438
0.04159704956540167       -1.8825507136973385
0.04179800736253627       -1.8956621591609326
0.041835963016841754      -1.8980728438445509
0.04201005396594316       -1.9088513397898212
0.042088059659064356      -1.9135458344390706
0.042222100569350045      -1.9213981203345192
0.04234015630128695       -1.9281095512166597
0.04241174925113653       -1.932117942504327
0.042582234540706095      -1.9412523591229665
0.042629451539220126      -1.9437322837939672
0.04281132268241951       -1.9528818934929641
0.04284715382730372       -1.954646618487207
0.043040410824132916      -1.9637369415129875
0.04306485611538732       -1.9648609465840468
0.04326949896584632       -1.9738175031830365
0.0432846235054167        -1.9744607950445547
0.04338812674799729       -1.9786154214419125
0.04352709268475355       -1.9842440301575204
0.04354485789439025       -1.984908784368729
0.04377166347880846       -1.9932574633613391
0.04382069427430609       -1.994911037328515
0.04401623427286337       -2.0013865754139637
0.04409653065422194       -2.0037979998700766
0.044260805066918284      -2.008631366315395
0.044377922974555964      -2.0117270891883745
0.04448839760345108       -2.014560252410484
0.04470476303142802       -2.0195127602969425
0.04475192181844451       -2.0205306765657856
0.04494819943175302       -2.024226397165143
0.04501544603343793       -2.025524958704775
0.04503160308830008       -2.025792432599479
0.04527897024843134       -2.0295647660268967
0.0453442616195173        -2.030411456669975
0.045554178696290616      -2.032606147957555
0.045612778765791576      -2.0332655756260545
0.045627021808019926      -2.0334009514040714
0.0457272661679142        -2.0340410908019337
0.045902116763145095      -2.0352449306615674
0.04592696010010842       -2.035338492088518
0.04617721171827025       -2.03607278499991
0.046241141434425266      -2.0360609779932433
0.04645230667339542       -2.035846323033087
0.04662410967525516       -2.0350028350394114
0.04676574299994357       -2.0342878971264025
0.04697660297648332       -2.0322202640618534
0.04707917932649171       -2.031334728971815
0.04714807921790069       -2.0304121012918497
0.04736517540263874       -2.0275632820627942
0.047613142469295724      -2.0231889580499542
0.047643439991771175      -2.022672084283879
0.047682242327162505      -2.0218253313893344
0.047936676803779874      -2.016509309258108
0.048183422513497665      -2.010188118210438
0.04822991361578855       -2.009029116442298
0.0482778534129679        -2.007607495386555
0.04853753501665187       -2.0000934734378664
0.04877716913643956       -1.9919036126579632
0.04884796767990531       -1.9895597932380082
0.048913257545054316      -1.987101991233108
0.04914864103892302       -1.978339386690911
0.049431981126862645      -1.9664685019977473
0.04944876671819731       -1.9657837791909254
0.049463662949529925      -1.9651134210615429
0.04973993969454766       -1.952706397863301
0.05                      -1.939932881007994
