% Model:              Paper2_optimized_designs.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 13 2025, 11:08
% Dimension:          1
% Nodes:              1011
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(acpr.p_t)
0.012435049706005279      0.9951270833317037
0.012669649066818313      0.9989005414794297
0.012675573964904874      0.9989976281651924
0.012678303481703707      0.999035984956323
0.012913511358977302      1.0024797990282979
0.01303142868395896       1.0039212970048637
0.013159285146039541      1.005556083749252
0.013389687504502527      1.0079712254360096
0.013405058933101777      1.0081409834749824
0.013438644683156427      1.0084345198208058
0.013641639011369402      1.0102612055663345
0.013741157480231109      1.010936068447
0.013876763882218146      1.0119161424240193
0.014026428400652678      1.0127059241828844
0.014114734939157318      1.0131585359135187
0.014346635494479648      1.013936654704928
0.014422850647226357      1.0141584105296721
0.014666842588306618      1.0144364491737554
0.014730966355295395      1.014480934687393
0.014987049682133581      1.0142053075893669
0.015039082063364441      1.0141261083866815
0.01521794050309419       1.0136217606273292
0.015362347776240334      1.0130245875353112
0.015423208974916218      1.0127536565530018
0.01546784008923574       1.0124747338214852
0.01567848437836209       1.0113246872679635
0.01594431107349698       1.00928121345406
0.015947653592791735      1.0092576326922043
0.015951993658453092      1.0092173466135517
0.016216822807221372      1.0067921051673783
0.016335090268250058      1.0054576268407185
0.016440015868367647      1.0043465973543544
0.016611375915574687      1.002184927616084
0.01666320892951392       1.001567080379823
0.016881106942819808      0.998528274177816
0.0168864019906602        0.9984552795174988
0.016887661562899316      0.9984353637851895
0.017203461573231115      0.9935520932388296
0.017251963075751334      0.9927185725911346
0.017476083906524185      0.9887829993872791
0.017507043597783958      0.9881983222086356
0.01774870623981725       0.983543972048333
0.017762124119816577      0.9832677682101657
0.01795723737146342       0.9791783211813813
0.018017204641849204      0.9779287862842871
0.018025270503080813      0.9777518320697293
0.01829118914328842       0.9717527363910814
0.018558483539319905      0.9652158055928728
0.01856407151661586       0.9650771513674931
0.018571451542945008      0.9648820211386503
0.018792919805271854      0.9591548440504601
0.018960610212658092      0.954545471233837
0.019021768093927853      0.952858283318207
0.01909844991489279       0.9505883952096131
0.019319529854318163      0.9441644652235939
0.01960264994487968       0.9353007792763139
0.0196154592864967        0.9349085493273696
0.01963206360299284       0.934364332187571
0.019875957723759736      0.9263236104055812
0.020064108986234855      0.9197151531676168
0.020136456161022775      0.9172329733810075
0.020185275651162533      0.9154762385921122
0.020414541055161602      0.9070652919890153
0.02049666576674593       0.9039199576056114
0.020746755653697716      0.8941145996731066
0.02088230751929697       0.8886011496221298
0.021101655403389662      0.879476288879951
0.02126794927184801       0.872314558519371
0.021456555153081612      0.8640173024576903
0.021634233662323334      0.855933163866041
0.021818790154573994      0.8473551732442675
0.021981988876825592      0.8394692993949278
0.022177660804507525      0.8298849384502165
0.02237800400517046       0.8197155997178662
0.02253377287254983       0.8117655576284424
0.02277401913351533       0.7990768965776901
0.022889884940592145      0.7929252258353188
0.023206436271123176      0.7755005632590221
0.0232785420657204        0.7715428148993021
0.02365390876622174       0.7501922406581532
0.023666128080980644      0.7495000659011829
0.023689730921568113      0.7481216971584629
0.02402346231811387       0.728687377636734
0.024196236818039382      0.7183233458841309
0.024380796555247095      0.7073172243136223
0.024744624220141648      0.6849852807345767
0.02480996945435548       0.681005622182093
0.02503920220095895       0.6667250654402426
0.02523914235346387       0.6542796418716752
0.025296137421959842      0.6506524249837757
0.025668315252572262      0.6271447860729495
0.025847650623778036      0.6155673375432207
0.026028166502140695      0.6039919009995702
0.026200708881205643      0.5928338595809948
0.026420753697156348      0.5784284719058733
0.026754193729231837      0.5565578540203046
0.02695807010230631       0.5430351557580275
0.027307678577258028      0.5198025917532216
0.027495386507456268      0.5071904648439681
0.02786116342528422       0.48256807277974645
0.02803270291260623       0.4708943991636948
0.02824728161210916       0.45630320123176005
0.028518497385289922      0.437734120812547
0.028552580418154973      0.4353913815705544
0.028661969881917944      0.4278413475119823
0.02899396252712144       0.4049484844992541
0.02909740316800386       0.3977863105638634
0.029435344636087907      0.37427152574500455
0.0296763089507178        0.35743632668154046
0.02987672674505438       0.343365213061185
0.030122079441695572      0.32610469105171946
0.030321905221803738      0.31195822176034954
0.030497351839371852      0.29954927660908937
0.030772834455737058      0.2799394149745103
0.03099587739912454       0.264060083953937
0.031227504259655117      0.24745250016521292
0.031494402958877225      0.2283131619690696
0.03168217406357318       0.21475312123395363
0.032017265487715746      0.19054713685215297
0.03208524282724719       0.1856031224496368
0.032288958106474         0.17079618026607774
0.032488311590921186      0.15632286440242113
0.032554833451973894      0.15149634200021003
0.032895789453207196      0.12657892900622547
0.033026956601306605      0.11699645976237585
0.033304138817928534      0.09660365375544969
0.03348668695635588       0.08320549337247075
0.033734052350064624      0.06489267097537427
0.033928796270293604      0.05054667792319931
0.03416396588220071       0.03307306256157565
0.03437090558423133       0.017772633614564454
0.03456631584059624       0.0031767738259847744
0.034800291037727776      -0.01425911366035754
0.0349430843317224        -0.025003096664384605
0.03525822274520751       -0.04863817906050852
0.03527536512917014       -0.04991819159917679
0.03528462173243009       -0.050608956537171616
0.03560764592661788       -0.07493562905652541
0.03579632865401435       -0.08913658821254633
0.03593992672406563       -0.10004269076163713
0.036205857237017545      -0.12022771287840286
0.03627667062026465       -0.12557035928195093
0.036316508619972425      -0.1285855690708169
0.03658191502314825       -0.14881921085698074
0.03675482180593488       -0.16196985082445525
0.03688889133130486       -0.17227725665788607
0.037193134991897345      -0.19561300145368476
0.03719586763946147       -0.19582485173232722
0.03720225471120205       -0.1963188626185597
0.03750284394761809       -0.21947264380909126
0.037612655714358026      -0.22790578327784905
0.03777231054579364       -0.2403241941758859
0.03798691980540292       -0.2569056798311427
0.03804538875005162       -0.26148195200851965
0.03826127632785831       -0.27826882126317565
0.03833259604127595       -0.2837972029283727
0.038351911596244626      -0.2852845878000273
0.038619803332500285      -0.3062386350455148
0.038706413466133543      -0.3129473859469683
0.038869076792694246      -0.3257531636888594
0.03903197443429788       -0.3384340229804848
0.03911835025288821       -0.3452673898424396
0.03935753540246223       -0.3639793088340895
0.039368047006089604      -0.36481591959106563
0.03942368151130091       -0.3691877486865679
0.03962777967165679       -0.3851944496249085
0.03966488374621719       -0.3880660460927706
0.0398574072160326        -0.403229192513095
0.039962012315264576      -0.4113406309236914
0.040087034760408424      -0.4212062019728948
0.04025914088431197       -0.4345777879660639
0.04031666230478425       -0.4391254780043078
0.04051234085331482       -0.4543579282151835
0.04054686619659723       -0.45704085732808103
0.040556823596808365      -0.45780298388550394
0.0407646242035171        -0.4739517340178031
0.04082625953038212       -0.47866915117906517
0.040983309818039965      -0.49082748875411353
0.04109569546395586       -0.49939595908121603
0.04120199543256284       -0.5075939156170548
0.04136513139752962       -0.519983407591956
0.0414206810470857        -0.5242510146066268
0.04157955860530817       -0.5362535035494904
0.041584598951542345      -0.5366343346125593
0.04158596075912938       -0.5367359816605225
0.04159704956540167       -0.537569153448419
0.04179800736253627       -0.552680172047011
0.041835963016841754      -0.5555353156469678
0.04201005396594316       -0.5684791342714234
0.042088059659064356      -0.5742811241432914
0.042222100569350045      -0.5841340443102485
0.04234015630128695       -0.5928152691004785
0.04241174925113653       -0.59804570294831
0.042582234540706095      -0.6104534625490308
0.042629451539220126      -0.6138636357448265
0.04281132268241951       -0.6269897116994181
0.04284715382730372       -0.6295558219778995
0.043040410824132916      -0.6433863994202507
0.04306485611538732       -0.6451222616475291
0.04326949896584632       -0.659643525711528
0.0432846235054167        -0.6607148188872894
0.04338812674799729       -0.6679983610942848
0.04352709268475355       -0.677784161494894
0.04354485789439025       -0.6790234554704828
0.04377166347880846       -0.6949090945019041
0.04382069427430609       -0.6983109334795914
0.04401623427286337       -0.7119328075782232
0.04409653065422194       -0.7174735595937618
0.044260805066918284      -0.728855300723851
0.044377922974555964      -0.7369564629729015
0.04448839760345108       -0.7446025248315418
0.04470476303142802       -0.7594916776748857
0.04475192181844451       -0.7627644243878783
0.04494819943175302       -0.7763080255081836
0.04501544603343793       -0.7809417636590619
0.04503160308830008       -0.7820486911307838
0.04527897024843134       -0.7991402975731638
0.0453442616195173        -0.8036110944772884
0.045554178696290616      -0.8182341494294025
0.045612778765791576      -0.8223029400741035
0.045627021808019926      -0.82330369323815
0.0457272661679142        -0.8302883565086012
0.045902116763145095      -0.8424226531908935
0.04592696010010842       -0.8441321693874002
0.04617721171827025       -0.8616783623952113
0.046241141434425266      -0.8661232662066574
0.04645230667339542       -0.8810801680342163
0.04662410967525516       -0.8932520502583932
0.04676574299994357       -0.9034349757229083
0.04697660297648332       -0.918741606995527
0.04707917932649171       -0.9260884192504601
0.04714807921790069       -0.9310711161507087
0.04736517540263874       -0.9469386661428775
0.047613142469295724      -0.9653444952875561
0.047643439991771175      -0.9676057494790862
0.047682242327162505      -0.9705567221162119
0.047936676803779874      -0.989538342156399
0.048183422513497665      -1.008385389780682
0.04822991361578855       -1.011952453738359
0.0482778534129679        -1.015715969034316
0.04853753501665187       -1.035712678607003
0.04877716913643956       -1.0546298505725415
0.04884796767990531       -1.0602328967513168
0.048913257545054316      -1.0655276237261377
0.04914864103892302       -1.0842215762972478
0.049431981126862645      -1.1073786584747753
0.04944876671819731       -1.108748894440798
0.049463662949529925      -1.109994615005609
0.04973993969454766       -1.1326918753722455
0.05                      -1.1545756787726635
